LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,GarageCars,Neighborhood,HouseStyle,BldgType,SalePrice
5599.31,7,6,1962,2151.85,2,North,2Story,Fam,334343.01
14280.99,7,6,1985,2651.44,3,Hill,Split,Town,386822.03
24539.35,7,6,1990,1756.95,3,South,1Story,Duplex,335659.09
21522.52,8,6,1982,2745.79,3,North,Split,Town,466506.3
2000.0,6,6,1976,2539.03,2,Central,2Story,Fam,265568.38
16460.03,10,6,1966,2746.22,4,South,Split,Duplex,670869.84
7615.13,5,3,1962,3282.55,2,Hill,Loft,Town,287227.53
9419.13,10,6,1976,2543.26,3,South,2Story,Duplex,561575.22
15922.26,10,6,1965,2394.87,3,South,2Story,Town,742520.27
23568.67,5,6,1992,1099.37,4,South,1Story,Multi,305988.74
12146.24,9,6,1988,1998.1,4,South,2Story,Multi,409516.19
8861.02,9,5,1985,1932.19,2,South,2Story,Fam,452474.24
23658.88,8,5,1965,2086.24,2,North,2Story,Town,452864.57
22692.62,5,6,1965,1858.48,4,North,1Story,Multi,266406.07
28751.56,10,6,1978,3449.88,4,South,Loft,Duplex,948447.49
17772.02,6,5,1978,1694.09,2,South,1Story,Town,321381.66
26701.11,6,6,1986,1602.29,4,South,1Story,Multi,320766.26
50021.02,10,6,1965,2342.48,3,South,2Story,Town,575515.25
4629.55,10,6,1987,1920.74,3,South,2Story,Town,509823.39
9311.44,9,7,2002,1776.85,3,South,1Story,Duplex,366194.23
31667.91,10,6,1967,2423.28,4,North,2Story,Multi,563543.73
22447.48,10,6,1969,3775.47,3,North,Loft,Duplex,1039835.16
12274.85,5,5,2002,2275.02,2,Hill,2Story,Town,244456.22
14066.95,8,6,1989,1791.93,3,South,1Story,Town,409138.59
31708.08,10,6,1969,2531.86,4,Hill,Split,Duplex,593530.22
23693.92,4,6,1984,1879.64,4,South,1Story,Duplex,227226.71
24804.44,10,6,1965,3127.13,4,South,Split,Duplex,541998.92
22399.51,5,6,1958,3339.63,4,South,Loft,Multi,320293.7
24499.62,9,4,1958,2672.79,2,South,Split,Town,476998.32
11520.97,6,6,1989,1927.72,2,Hill,2Story,Town,298996.6
15333.03,6,6,1986,2349.09,4,South,2Story,Duplex,316483.29
32639.57,7,6,1970,1712.99,3,South,1Story,Town,382755.15
19543.65,7,6,2002,1659.78,3,South,1Story,Town,315023.18
26545.07,5,5,1995,1746.49,3,Hill,1Story,Duplex,283509.27
17209.53,8,6,2002,1985.4,2,South,2Story,Town,430558.81
48020.3,10,6,1965,3025.57,3,South,Split,Duplex,735436.02
7278.63,6,6,2002,1455.87,2,South,1Story,Fam,271506.57
19378.99,10,6,1973,2295.01,4,South,2Story,Multi,542534.7
6610.73,10,6,1986,2129.95,2,North,2Story,Town,536674.36
8396.4,8,7,1992,1934.84,2,South,2Story,Town,348432.31
33699.69,8,6,1974,2198.1,4,South,2Story,Duplex,432202.72
8658.71,10,6,1995,2412.86,2,Hill,2Story,Town,592142.79
24021.36,9,6,1966,2615.48,3,South,Split,Duplex,471930.87
52710.65,10,6,1976,1640.85,2,South,1Story,Fam,562158.82
21382.57,10,6,1969,3353.66,3,South,Loft,Town,995678.6
9638.4,7,6,1982,1908.7,3,South,2Story,Town,352791.05
11842.71,10,5,1990,2626.76,2,North,Split,Fam,619539.97
2972.8,3,4,2002,811.97,3,Hill,1Story,Duplex,134892.7
30138.37,6,6,1977,1663.98,4,South,1Story,Multi,308199.33
11661.53,10,6,1982,2928.63,2,Hill,Split,Town,747866.5
10705.69,9,6,1987,2390.0,3,South,2Story,Town,453734.07
68002.42,8,6,1982,1860.5,4,South,1Story,Duplex,472992.34
15122.46,10,6,1975,2892.09,2,South,Split,Town,725988.7
34261.02,10,6,1959,2389.82,3,Hill,2Story,Town,528865.53
15634.59,10,6,1994,2507.23,3,South,2Story,Town,667188.07
11904.66,10,5,1954,3585.26,3,South,Loft,Duplex,639412.1
13305.36,9,6,1980,2705.14,3,Hill,Split,Duplex,428109.59
15896.76,10,6,1987,2197.47,3,South,2Story,Duplex,529512.02
38975.45,6,6,1974,2022.57,3,South,2Story,Town,314342.23
30535.28,9,6,1977,1843.64,3,South,2Story,Town,433638.86
9190.53,6,5,1970,2451.57,3,Hill,2Story,Town,305516.86
12618.23,5,6,1990,1883.19,3,South,1Story,Town,303828.24
44089.06,10,6,1967,2208.21,3,South,2Story,Duplex,558304.0
30948.13,6,5,1975,1790.32,3,South,1Story,Duplex,354961.4
7633.91,8,6,2002,2342.76,2,Hill,2Story,Town,393998.03
2000.0,8,4,2002,3530.8,3,Hill,Loft,Duplex,441418.09
55564.15,10,6,1990,2421.56,2,Hill,2Story,Town,528109.13
41677.02,10,6,1960,2586.95,3,South,Split,Town,633990.2
13931.83,5,6,1987,2035.34,3,Central,2Story,Town,261275.38
17218.14,7,6,1985,2524.92,3,North,2Story,Town,392398.92
27595.15,7,6,1993,1586.4,3,South,1Story,Town,334300.59
15109.71,10,6,1984,2343.81,3,Hill,2Story,Town,534489.07
27692.47,7,6,1978,1523.1,4,South,1Story,Multi,386112.53
23637.44,10,6,1999,2404.59,3,South,2Story,Town,540656.92
13919.48,7,6,1985,1838.2,4,South,1Story,Multi,315158.57
15018.51,8,6,2002,2344.13,3,South,2Story,Town,386315.98
39387.22,5,6,1986,1691.53,4,Central,1Story,Duplex,307651.46
15435.91,10,6,1985,2746.37,3,North,Split,Town,563503.88
11166.84,6,5,1983,1536.77,2,South,1Story,Fam,292699.83
28964.6,6,6,1968,1894.68,3,Hill,1Story,Town,274922.23
28783.38,10,6,1962,2654.14,3,North,Split,Duplex,524690.47
16522.27,10,6,2002,2128.45,2,Hill,2Story,Fam,555528.23
21454.0,4,6,1978,1937.73,3,Hill,2Story,Town,268478.26
34332.71,10,6,1970,2210.03,2,South,2Story,Town,626599.42
16970.52,10,6,1959,2675.11,3,South,Split,Duplex,609303.64
17662.77,8,5,1994,2578.49,3,South,Split,Town,414813.35
6287.49,10,6,1961,2521.08,3,Hill,Split,Town,771758.12
30661.05,6,6,1964,1871.85,4,North,1Story,Multi,409173.73
17961.38,10,6,1969,2083.77,3,South,2Story,Duplex,506068.97
36327.1,8,6,1964,2231.67,3,South,2Story,Town,502488.68
9511.78,10,5,1984,2645.13,3,Hill,Split,Duplex,480765.04
8823.06,10,6,1986,2352.96,4,South,2Story,Duplex,474903.18
23063.85,10,6,1965,2234.31,4,North,2Story,Multi,563371.65
15345.51,6,6,2002,2293.96,2,North,2Story,Town,322289.79
33034.8,6,6,1967,2144.92,2,South,2Story,Town,405469.54
32039.25,10,6,1994,2512.99,2,North,Split,Town,631157.41
12346.72,10,6,1986,2362.1,3,South,2Story,Town,498573.81
9686.57,9,5,1955,2057.84,2,Central,2Story,Town,419332.43
38782.25,9,6,1964,1996.7,3,South,2Story,Town,527577.96
31815.5,9,6,1966,2203.27,3,South,2Story,Town,518588.35
38602.98,9,5,1984,1873.83,4,South,2Story,Multi,464002.1
34971.33,8,6,1980,1960.39,4,South,2Story,Multi,391378.81
54816.66,9,6,1969,2736.98,4,South,Split,Duplex,497970.24
11675.33,6,5,1974,2464.68,3,North,Split,Duplex,375962.77
37265.46,8,5,1977,2136.94,3,South,2Story,Duplex,465310.73
12663.67,6,6,1993,2014.32,3,Hill,2Story,Town,318769.1
35288.57,8,4,1956,2931.0,3,Central,Split,Town,495182.78
33155.62,6,6,1983,1201.16,2,South,1Story,Fam,360396.3
22458.41,6,6,1981,2206.7,3,South,2Story,Town,338331.13
34056.26,10,6,1980,2941.42,3,South,Split,Town,629363.19
33370.93,8,5,1954,2963.96,3,Central,Split,Town,454519.05
78334.83,8,6,1964,2218.66,2,Hill,2Story,Town,525898.56
29505.83,6,6,1992,1882.64,4,South,2Story,Duplex,302489.5
15727.87,5,6,1967,2391.04,3,Hill,2Story,Town,252500.33
12195.53,10,6,1999,2898.39,2,Hill,Split,Town,529335.06
19564.69,7,6,1963,1959.1,2,Hill,2Story,Town,387163.09
6541.66,9,5,1959,1951.4,2,Hill,2Story,Fam,382731.32
85103.61,10,6,1967,2166.1,2,South,2Story,Town,785505.83
12562.88,8,6,1991,1827.37,2,Hill,1Story,Town,382796.91
22385.59,6,6,1971,1951.75,4,South,1Story,Duplex,370017.27
13136.46,10,6,1987,2471.26,3,South,2Story,Town,618963.55
25248.36,8,6,1981,1720.39,2,South,1Story,Fam,361393.54
71313.98,10,6,1967,2485.31,3,South,2Story,Duplex,649616.95
53938.39,9,6,1982,2233.83,3,South,2Story,Duplex,568331.59
18721.93,7,6,1965,1459.32,2,South,1Story,Fam,340829.21
18228.87,8,6,1995,1652.07,2,South,1Story,Fam,373334.63
13695.29,10,6,1967,2397.68,2,South,2Story,Town,514303.14
69369.56,9,6,1968,1930.82,3,South,1Story,Duplex,522658.12
19847.57,9,6,2002,2029.11,2,Hill,2Story,Town,438903.35
26873.4,5,6,1991,1369.56,4,South,1Story,Duplex,278594.3
36535.58,9,6,1965,2968.63,3,South,Split,Duplex,463475.07
37177.83,4,6,1996,1154.19,3,Hill,1Story,Town,248646.38
29170.55,10,6,1962,3135.57,3,North,Loft,Town,612259.06
33314.02,9,6,1985,2133.58,3,South,2Story,Duplex,479632.95
20336.69,8,6,1976,1803.57,3,South,1Story,Town,393700.48
27329.86,10,6,1975,2634.78,3,South,Split,Town,542874.95
27073.24,9,6,1980,2437.7,3,Hill,Split,Duplex,459334.91
20183.33,6,6,1971,1654.73,2,Hill,1Story,Town,332549.35
17875.93,10,6,1981,2541.91,2,South,2Story,Town,540445.86
26180.59,6,6,1981,1921.21,3,South,1Story,Duplex,338767.28
12133.95,9,1,1964,16775.96,3,Hill,Loft,Town,778412.07
29913.35,10,6,1988,3046.29,3,South,Split,Town,918215.67
214969.73,10,6,1955,2896.03,3,South,Split,Duplex,1014477.31
7073.41,5,6,1971,1414.98,3,South,1Story,Duplex,235906.34
41735.78,5,6,1991,1233.66,4,South,1Story,Multi,284881.48
22620.33,8,6,1995,1734.0,4,South,1Story,Multi,399416.02
38312.48,9,6,1962,1949.47,3,Hill,2Story,Town,480076.65
42636.52,8,6,1984,2016.44,3,South,2Story,Town,455356.87
7018.88,8,1,1979,11273.45,2,South,Loft,Town,653143.44
10375.38,6,1,1965,4490.74,3,Hill,Loft,Town,367137.28
17625.02,8,6,1988,1973.12,3,South,2Story,Duplex,358077.51
23671.31,8,6,1973,2497.68,3,Hill,2Story,Town,449602.21
48806.89,8,6,1971,1542.9,2,South,1Story,Fam,456377.01
7337.59,6,6,1965,1884.3,2,South,2Story,Fam,333022.81
35148.7,10,6,1966,2373.13,3,Hill,2Story,Town,582355.72
11226.99,5,6,1984,1439.11,4,South,1Story,Duplex,233995.81
15670.79,10,6,1976,3044.88,3,South,Split,Duplex,572799.8
15793.91,10,6,1955,2457.27,3,South,2Story,Duplex,513515.08
12726.35,6,6,1995,1301.75,4,South,1Story,Multi,290752.25
13843.82,10,6,1989,2790.02,3,South,Split,Town,583771.04
87584.67,10,6,1962,2311.66,4,South,2Story,Duplex,647736.53
11010.9,9,5,1996,2518.82,2,South,2Story,Town,455593.82
25098.56,6,6,1971,2055.28,4,North,2Story,Duplex,336366.76
41335.81,7,6,1975,1705.53,3,South,1Story,Town,476722.17
9103.27,6,6,1966,1971.09,2,Hill,1Story,Fam,271140.34
23535.02,6,6,1979,2169.42,2,South,2Story,Fam,306039.8
18249.55,10,6,1980,2958.02,3,South,Split,Duplex,561512.09
30077.0,7,5,1958,2530.12,2,South,Split,Fam,413328.99
17681.23,10,6,1980,2711.16,3,Hill,Split,Town,582074.41
30822.34,8,6,1956,1968.23,3,South,2Story,Town,424160.77
15409.31,9,6,1984,1815.81,2,South,1Story,Town,411808.88
12864.14,10,6,1975,3123.29,3,North,Split,Town,702542.69
24668.54,10,6,1971,3046.25,3,South,Split,Town,555097.06
29137.84,5,6,1992,1936.26,4,North,2Story,Duplex,315785.71
29112.25,10,6,1975,3190.0,3,South,Loft,Duplex,714365.63
10408.88,10,6,1994,2689.92,2,South,Split,Town,535726.85
20544.82,10,6,1969,2266.3,3,North,2Story,Town,664492.19
39437.71,7,6,1972,1976.62,3,South,2Story,Town,376129.99
84645.39,8,6,1972,1507.58,3,South,1Story,Town,465854.68
30834.63,10,6,1954,2376.73,3,South,2Story,Town,539375.87
19474.65,9,6,1985,2040.89,3,South,2Story,Duplex,546552.23
17312.57,9,6,1989,2239.1,3,South,2Story,Town,490252.15
20006.54,7,6,1980,1885.69,2,South,1Story,Fam,396828.02
6695.47,9,6,2002,2581.98,2,Hill,2Story,Town,439467.24
26277.8,5,6,1993,1758.15,3,Hill,1Story,Town,277111.11
12870.96,4,6,1956,1672.39,3,North,1Story,Duplex,187844.83
21238.94,6,6,1973,2430.42,3,North,2Story,Town,304058.22
9080.85,9,6,1984,2708.95,3,South,Split,Duplex,444933.64
24758.01,4,6,1973,1734.87,4,South,2Story,Duplex,282761.11
16228.59,10,5,1967,1964.71,2,South,2Story,Town,561282.1
30010.28,9,6,1980,1899.01,3,South,2Story,Duplex,455841.1
25029.9,10,6,1978,2539.11,3,Central,Split,Town,525554.81
49104.58,10,6,1956,2728.6,2,South,Split,Town,659979.46
45782.12,10,6,1967,2666.51,2,Hill,Split,Town,668094.85
40156.73,6,6,1968,1510.68,3,South,1Story,Duplex,355462.69
11596.66,7,6,1993,2485.51,3,Hill,2Story,Town,385601.38
29678.46,10,6,1982,2376.7,3,North,2Story,Town,601650.31
17712.19,4,6,2002,1252.82,3,South,1Story,Duplex,227235.19
37414.93,6,6,1984,1648.49,4,South,1Story,Multi,331083.81
18350.78,6,6,1981,2139.48,3,North,2Story,Duplex,295685.01
32910.21,6,6,1986,1286.33,4,South,1Story,Duplex,300850.79
26608.19,7,6,1974,1311.58,4,South,1Story,Duplex,310172.62
14108.94,10,6,1996,2505.75,3,South,2Story,Town,559064.46
29000.45,6,6,1984,1732.95,4,South,1Story,Duplex,356982.22
46620.86,7,4,1965,2613.95,2,South,Split,Town,374049.78
15934.47,10,5,1983,2488.94,2,South,2Story,Town,502445.08
23703.95,10,6,1966,3146.41,3,Hill,Loft,Duplex,701340.46
21786.29,4,5,1970,1823.34,4,South,1Story,Duplex,196749.47
16098.4,9,6,1993,1724.96,2,Hill,1Story,Town,446735.22
17946.05,9,6,1986,1976.57,4,North,2Story,Multi,501196.14
17531.99,10,6,1984,3004.66,3,South,Split,Duplex,742954.03
9697.34,10,6,1987,2541.61,2,North,Split,Town,666297.71
27944.55,10,6,1969,3384.72,3,South,Loft,Town,665097.61
15478.52,8,6,2002,1991.2,2,Hill,2Story,Town,363388.87
28362.15,7,6,1990,1252.74,3,South,1Story,Duplex,378773.84
18945.92,10,6,1982,2333.12,3,South,2Story,Town,523856.28
43155.2,6,6,1983,1939.12,2,Hill,2Story,Town,341246.23
24890.0,10,6,1973,2575.74,3,South,Split,Duplex,573899.14
24578.1,10,6,1975,3042.82,3,South,Split,Duplex,646622.01
106574.5,7,6,1975,1620.32,3,Hill,1Story,Duplex,495573.62
28833.37,8,6,1986,2117.82,3,South,2Story,Duplex,435438.11
43022.78,6,6,1983,1644.54,4,South,1Story,Duplex,340542.74
21633.49,10,6,1983,2468.41,3,South,2Story,Duplex,601462.81
28500.36,9,6,1974,2186.9,2,North,2Story,Town,472506.17
37971.74,4,6,1965,1488.58,3,South,1Story,Town,210695.01
4711.52,4,6,1968,1635.63,2,Hill,1Story,Fam,203778.97
17384.76,5,3,1971,2340.26,3,Hill,2Story,Town,279463.6
16974.17,5,6,1984,1975.81,3,Hill,2Story,Town,272690.41
26774.86,5,6,1970,1480.51,3,South,1Story,Duplex,298008.59
69879.66,10,6,1975,2674.09,3,South,Split,Duplex,636153.02
22773.66,9,6,1988,2235.3,4,South,2Story,Duplex,492606.68
31981.35,5,5,1988,1769.36,4,South,1Story,Multi,306844.05
29399.3,8,6,1980,1994.19,2,North,1Story,Town,457831.11
30175.55,10,6,1983,1924.97,2,South,1Story,Fam,551427.38
35540.86,7,6,1990,2284.36,3,Central,2Story,Town,416019.89
10432.88,7,6,1974,1967.84,4,Hill,2Story,Duplex,350338.83
14232.43,10,6,2002,2269.38,2,Hill,2Story,Fam,510164.89
16441.13,5,6,1982,2125.58,2,Hill,2Story,Town,296644.53
4701.35,6,6,1985,1708.15,3,Hill,1Story,Town,291757.7
13045.48,10,6,1971,2207.81,3,South,2Story,Town,511100.96
77224.9,10,5,1955,3501.38,2,Hill,Loft,Town,789622.88
54750.65,9,6,1989,1615.55,2,North,1Story,Town,468585.81
35559.72,10,6,1966,2855.71,3,Hill,Split,Town,564102.77
57361.94,5,6,1978,1859.16,4,Hill,2Story,Multi,297962.72
4823.92,8,6,1993,2025.36,2,Hill,1Story,Town,339821.86
11176.85,7,5,2002,2357.2,2,Hill,2Story,Town,389472.46
20345.86,6,6,1982,1862.27,3,South,2Story,Town,320302.95
14772.63,10,6,1981,2278.46,3,South,2Story,Duplex,582469.86
14491.37,5,6,1981,1444.19,2,South,1Story,Town,254795.95
13448.44,10,6,2002,2521.7,2,Hill,2Story,Town,509576.54
14529.12,10,5,1983,3520.82,4,Hill,Loft,Duplex,643995.27
45859.66,9,5,1956,2104.03,3,South,2Story,Town,485577.73
20111.24,10,6,1979,2559.69,3,South,Split,Town,595826.59
6563.95,6,6,1997,2010.74,2,South,2Story,Town,321494.88
10929.3,10,5,1992,2539.25,3,South,Split,Town,564868.79
13318.24,10,6,1986,2601.91,3,South,Split,Town,589555.18
186100.06,10,6,1954,2653.76,3,Hill,Split,Duplex,782210.79
38669.17,10,6,1984,2221.57,3,Hill,2Story,Town,549422.21
37065.6,5,6,1989,1663.71,3,Hill,1Story,Duplex,334461.55
25554.81,9,6,1971,2619.31,3,South,Split,Town,530057.48
43047.76,3,5,1972,1344.67,2,South,1Story,Town,230540.54
12059.02,10,6,1987,1934.46,2,South,2Story,Town,517729.82
18194.92,10,6,1956,2466.4,4,South,2Story,Multi,564672.4
47913.24,7,6,1972,1859.19,4,South,1Story,Duplex,389249.66
13916.24,10,6,1995,2415.86,2,North,2Story,Town,527243.83
9323.48,10,6,1991,2411.14,2,South,2Story,Town,543503.57
5318.96,9,6,1986,2813.85,3,South,Split,Duplex,416693.32
23317.95,7,6,1969,2620.01,2,Hill,Split,Town,360701.09
16861.85,10,6,1980,3474.13,3,South,Loft,Town,861900.21
7754.32,6,6,1978,2090.83,3,Hill,2Story,Town,329062.81
8435.39,6,4,1983,1736.1,4,South,1Story,Multi,355612.17
23938.96,5,5,1994,1952.01,3,North,2Story,Town,282573.66
21498.08,10,6,1983,2445.31,2,North,2Story,Town,539732.29
32267.26,10,6,1962,2595.78,3,South,Split,Town,646765.3
59916.69,5,6,2002,1244.71,4,Hill,1Story,Multi,318355.42
32884.59,6,5,1968,1729.11,3,South,1Story,Duplex,309846.71
16196.12,10,6,1956,2552.99,2,South,Split,Town,547867.98
26237.47,9,5,1960,3072.13,3,South,Split,Town,498793.72
60679.01,10,6,1968,2468.65,3,South,2Story,Duplex,600178.23
34506.06,5,6,1987,1742.05,4,South,1Story,Multi,305508.84
8537.69,10,6,1998,2352.44,2,Hill,2Story,Town,498587.08
50574.45,10,5,1977,2957.02,3,South,Split,Duplex,669970.44
35635.5,7,6,1982,2398.54,3,North,Split,Duplex,402976.51
7110.55,7,6,1982,2428.53,3,Hill,2Story,Town,365781.56
11425.67,10,6,2002,2407.05,2,Hill,2Story,Town,439627.81
8508.27,10,6,2002,3320.88,3,Hill,Loft,Town,1231737.71
8663.34,6,6,1998,2282.06,2,Hill,2Story,Town,313500.12
48941.72,10,6,1965,2806.38,4,South,Split,Duplex,667722.32
11095.35,10,6,2000,3654.41,3,South,Loft,Duplex,1004557.09
37607.89,10,6,1973,2209.2,3,South,2Story,Town,530209.19
21019.89,9,6,2002,2596.5,2,South,Split,Town,460616.89
26716.85,9,5,1968,2088.2,2,Hill,2Story,Town,427945.91
7170.54,5,6,1970,1877.91,4,South,1Story,Duplex,232129.87
21397.46,9,6,1970,2325.95,4,Hill,2Story,Duplex,491979.04
23661.14,10,6,1982,1740.23,2,South,2Story,Town,489246.47
24079.47,8,6,1994,2503.76,3,Hill,2Story,Town,451257.66
37788.51,5,6,1979,2034.14,3,Hill,1Story,Duplex,248619.88
11945.92,7,6,1966,2376.76,3,North,2Story,Duplex,362124.09
10343.46,10,6,2002,1917.68,2,South,1Story,Town,488082.09
12799.87,7,5,1992,1988.31,3,North,2Story,Duplex,335630.75
16947.4,8,5,1967,2418.56,2,South,2Story,Fam,405223.49
32971.0,4,5,1968,1845.65,2,Hill,2Story,Town,234655.96
45206.85,9,6,1969,1593.7,3,North,1Story,Town,402174.56
24146.51,10,6,1985,2201.03,3,Hill,2Story,Duplex,504341.27
16843.26,6,6,1981,1905.02,2,North,2Story,Town,344063.91
9613.92,8,6,1987,1948.82,2,South,2Story,Fam,368898.43
25646.57,10,6,1983,2498.66,3,Central,2Story,Town,495934.27
22233.67,10,6,1967,2340.58,4,North,2Story,Duplex,517680.46
4466.89,6,5,1989,1525.35,2,South,1Story,Fam,248662.62
22947.43,9,6,1973,2163.53,3,South,2Story,Duplex,500362.72
18866.01,6,5,1991,1877.35,3,Hill,2Story,Duplex,321345.83
9423.61,10,6,1987,1417.74,2,South,1Story,Fam,452241.37
31072.6,9,6,1959,2516.19,3,North,2Story,Duplex,477933.12
37826.54,10,6,1962,3292.22,3,Hill,Loft,Duplex,809645.81
46059.85,10,6,1958,3950.86,3,South,Loft,Duplex,929128.54
19190.54,5,6,1986,1916.56,3,Central,2Story,Town,234956.61
16862.65,10,6,1978,2934.12,3,South,Loft,Town,805280.57
11870.78,10,6,1990,1735.44,3,Hill,2Story,Town,474165.82
21398.21,10,6,1973,2997.04,3,South,Split,Duplex,592455.53
49108.3,7,5,1973,1690.94,4,South,1Story,Multi,437944.65
19182.12,8,6,1996,1805.56,2,South,1Story,Fam,361061.77
27247.56,10,6,1966,2796.47,4,South,Split,Duplex,578330.02
19626.15,10,6,1985,2408.5,3,South,2Story,Town,546828.26
40452.41,6,6,1980,1339.26,4,South,1Story,Multi,352483.64
31838.14,10,6,1973,2893.63,3,South,Split,Town,682890.92
37728.34,8,5,1959,2653.6,3,South,Split,Town,435478.52
12220.68,9,6,1987,2316.71,2,North,2Story,Town,370645.0
6809.79,9,6,1997,2420.03,3,Hill,2Story,Town,460919.09
27694.54,6,6,1968,1763.21,3,South,1Story,Town,331553.99
15574.6,9,6,2002,1810.91,2,Hill,1Story,Fam,412829.6
9679.44,7,5,1968,2025.23,3,North,2Story,Duplex,374001.44
16887.04,10,6,1986,2318.19,3,South,2Story,Town,489972.28
12777.01,8,6,1994,2196.66,3,North,2Story,Town,395936.23
32412.43,7,6,1987,1447.19,2,South,1Story,Town,342243.26
5353.38,9,5,1976,3354.23,4,South,Loft,Multi,461891.89
29007.24,8,6,1981,1684.8,3,South,1Story,Duplex,407072.46
55221.23,7,6,1983,1725.9,4,North,1Story,Duplex,390236.25
11971.1,10,6,1986,2663.01,3,South,Split,Town,702925.32
18263.69,8,6,1972,1987.86,2,South,2Story,Town,406561.12
136897.06,9,6,1959,2317.81,4,South,2Story,Duplex,680793.77
14944.49,10,6,1985,2882.39,2,South,Split,Town,582921.29
20349.87,10,6,1972,2584.38,3,Hill,Split,Town,479725.95
27280.58,10,6,1960,1664.36,2,North,1Story,Fam,470898.07
21447.0,10,6,1996,2325.21,3,North,2Story,Town,541775.65
15440.87,9,6,1967,2652.33,3,Hill,Split,Town,430930.87
21416.76,8,5,1966,1435.42,2,South,1Story,Fam,416809.94
26190.48,8,6,1981,1882.91,4,North,2Story,Multi,395097.53
9836.39,6,6,1991,1028.52,3,North,1Story,Town,313094.79
52194.3,8,6,1971,1819.49,3,South,1Story,Town,470523.58
19432.95,8,6,2002,2488.2,3,Hill,2Story,Town,446492.03
28064.05,6,6,1988,1350.03,2,South,1Story,Town,284497.55
88524.93,6,6,1957,1940.42,2,South,1Story,Town,444060.75
14083.21,9,6,1992,1850.2,3,South,1Story,Duplex,408990.58
36797.1,8,6,1974,2078.7,4,Hill,2Story,Multi,439607.66
24446.68,10,6,1969,2507.69,3,Hill,Split,Town,472131.65
56338.7,8,6,1973,2023.02,3,South,2Story,Town,421420.73
5745.18,9,6,1977,2369.2,3,South,2Story,Duplex,467385.11
16398.43,10,6,1992,2557.14,3,Hill,Split,Town,653813.08
21591.1,6,6,1990,1906.33,3,Hill,2Story,Duplex,304268.41
11693.02,10,6,1996,2265.09,2,South,2Story,Town,494285.86
21704.28,8,6,1982,2032.19,3,South,1Story,Town,392528.61
25490.85,8,6,1987,2386.29,2,Hill,2Story,Town,434301.3
27935.45,5,6,1965,1333.4,3,South,1Story,Town,284353.32
48421.84,9,6,1966,2073.9,2,South,2Story,Town,553065.32
22754.7,5,6,1993,1499.2,4,South,1Story,Duplex,284282.31
24083.5,9,6,1984,2172.29,3,South,2Story,Town,477092.69
24732.57,9,6,1976,2440.42,3,South,2Story,Town,453926.72
18125.85,6,6,1980,2235.4,3,North,2Story,Duplex,315816.78
30834.86,10,6,1976,3407.32,3,South,Loft,Town,867563.04
32125.5,8,6,1982,2216.68,2,Hill,2Story,Town,417970.66
15172.08,8,6,1967,2124.02,2,Hill,2Story,Town,374658.51
2000.0,5,1,1988,7310.74,2,South,Loft,Town,368296.58
21907.02,10,6,1967,2577.99,3,North,2Story,Duplex,615273.48
15748.2,9,6,1995,2231.12,3,Hill,2Story,Town,471279.12
12481.67,5,6,1961,2089.19,2,North,1Story,Town,283348.32
14127.82,8,6,1966,1309.12,2,South,1Story,Fam,413991.68
20663.56,10,6,1986,2362.85,3,South,2Story,Town,544851.38
49992.12,9,6,1962,2097.39,3,Hill,2Story,Town,504862.32
35903.97,8,6,1961,2469.0,3,North,2Story,Duplex,443547.02
17296.48,10,5,1969,2664.18,3,North,Split,Town,554835.22
12194.1,10,6,1966,1767.73,2,North,1Story,Fam,535909.46
15347.4,10,6,1986,2418.97,3,South,2Story,Duplex,500904.47
25707.09,10,6,1983,2250.45,2,North,2Story,Town,570449.16
25431.96,9,6,1985,2251.78,4,South,2Story,Multi,504484.3
8005.26,9,5,1966,1824.94,2,Hill,2Story,Town,419911.31
28956.5,7,6,1981,2202.55,3,Hill,2Story,Town,421698.16
25831.97,7,6,2002,2292.81,2,Hill,2Story,Town,415467.02
22668.77,8,6,1958,1839.23,3,Hill,2Story,Duplex,417579.31
51389.5,10,6,1967,2503.19,3,Hill,2Story,Duplex,552905.99
20779.4,8,6,1983,1653.04,4,South,1Story,Duplex,435453.88
30178.66,8,6,1961,1602.45,2,South,1Story,Fam,382540.96
46703.22,5,5,1982,2042.09,4,South,1Story,Duplex,320564.79
20347.86,5,6,1981,1923.38,3,North,2Story,Duplex,298023.78
16957.07,9,6,1973,1692.43,4,South,1Story,Duplex,398712.87
10025.37,6,6,1985,2588.15,3,Hill,Split,Duplex,329787.65
26679.59,5,6,1985,1829.43,4,South,1Story,Multi,257242.74
18396.68,10,6,1967,2499.1,3,South,Split,Duplex,509998.23
